"Latitude","Longitude","Family","Cover_Class","Number","Observation","Genus_species"
"35.238536","-115.798307","Plantaginaceae","Gravel","1","MJV4-15-BIO-VT-6,5-5F","Plantago ovata"
"35.238571","-115.798164","Cactaceae","Rock","1","MJV4-15-BIO-VT-6,5-5G","Ferocactus cylindraceus"
"35.238571","-115.798164","Brassicaceae","Rock","8","MJV4-15-BIO-VT-6,5-5G","Lepidium densiflorum"
"35.238571","-115.798164","Geraniaceae","Rock","1","MJV4-15-BIO-VT-6,5-5G","Erodium cicutarium"
"35.238607","-115.798108","Poaceae","Rock","6","MJV4-15-BIO-VT-6,5-5H","Bromus madritensis ssp. rubens"
"35.238607","-115.798108","Boraginaceae","Rock","3","MJV4-15-BIO-VT-6,5-5H","Pectocarya penicillata"
"35.238607","-115.798108","Boraginaceae","Rock","2","MJV4-15-BIO-VT-6,5-5H","Plagiobothrys jonesii"
"35.238607","-115.798108","Brassicaceae","Rock","1","MJV4-15-BIO-VT-6,5-5H","Lepidium densiflorum"
"35.238607","-115.798108","Fabaceae","Rock","1","MJV4-15-BIO-VT-6,5-5H","Acmispon strigosus"
"35.238642","-115.798086","Agaveceae","Litter","1","MJV4-15-BIO-VT-6,5-5I","Yucca schidigera"
"35.238642","-115.798086","Boraginaceae","Litter","9","MJV4-15-BIO-VT-6,5-5I","Amsinckia tessellata"
"35.238669","-115.798085","Poaceae","Rock","10","MJV4-15-BIO-VT-6,5-5J","Bromus madritensis ssp. rubens"
"35.238669","-115.798085","Asteraceae","Rock","1","MJV4-15-BIO-VT-6,5-5J","Stylocline micropoides"
"35.238669","-115.798085","Poaceae","Rock","3","MJV4-15-BIO-VT-6,5-5J","Dasyochloa pulchella"
"35.238669","-115.798085","Fabaceae","Rock","6","MJV4-15-BIO-VT-6,5-5J","Acmispon strigosus"
"35.238669","-115.798085","Boraginaceae","Rock","2","MJV4-15-BIO-VT-6,5-5J","Plagiobothrys jonesii"
"35.232203","-115.795752","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-A1","Ferocactus cylindraceus"
"35.232203","-115.795752","Unknown","Gravel","3","MJV10-17-BIO-VT-8.-3-A1","Eriogonum inflatum"
"35.232203","-115.795752","Unknown","Gravel","10","MJV10-17-BIO-VT-8.-3-A1","Dasyochloa pulchella"
"35.232203","-115.795752","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-A1","Unknown"
"35.232203","-115.795752","Unknown","Gravel","10","MJV10-17-BIO-VT-8.-3-A1","Unknown"
"35.232203","-115.795752","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-A1","Bromus madritensis ssp. rubens"
"35.232203","-115.795752","Unknown","Gravel",NA,"MJV10-17-BIO-VT-8.-3-A1","Unknown"
"35.232256","-115.795773","Unknown","Rock","1","MJV10-17-BIO-VT-8.-3-A2","Baccharis salicina"
"35.232256","-115.795773","Unknown","Rock","7","MJV10-17-BIO-VT-8.-3-A2","Unknown"
"35.232256","-115.795773","Unknown","Rock","TMTC","MJV10-17-BIO-VT-8.-3-A2","Bromus madritensis ssp. rubens"
"35.232256","-115.795773","Unknown","Rock","2","MJV10-17-BIO-VT-8.-3-A2","Unknown"
"35.232256","-115.795773","Unknown","Rock","8","MJV10-17-BIO-VT-8.-3-A2","Unknown"
"35.2323","-115.795783","Unknown","Rock","1","MJV10-17-BIO-VT-8.-3-A3","Eriogonum inflatum"
"35.2323","-115.795783","Unknown","Rock","10","MJV10-17-BIO-VT-8.-3-A3","Bromus madritensis ssp. rubens"
"35.2323","-115.795783","Unknown","Rock","4","MJV10-17-BIO-VT-8.-3-A3","Unknown"
"35.2323","-115.795783","Unknown","Rock","1","MJV10-17-BIO-VT-8.-3-A3","Unknown"
"35.2323","-115.795783","Unknown","Rock",NA,"MJV10-17-BIO-VT-8.-3-A3","Unknown"
"35.232356","-115.795756","Unknown","Sand","1","MJV10-17-BIO-VT-8.-3-A4","Ferocactus cylindraceus"
"35.232356","-115.795756","Unknown","Sand","1","MJV10-17-BIO-VT-8.-3-A4","Echinocereus engelmannii"
"35.232356","-115.795756","Unknown","Sand","1","MJV10-17-BIO-VT-8.-3-A4","Ephedra viridis"
"35.232356","-115.795756","Unknown","Sand","TMTC","MJV10-17-BIO-VT-8.-3-A4","Unknown"
"35.232356","-115.795756","Unknown","Sand","1","MJV10-17-BIO-VT-8.-3-A4","Unknown"
"35.232356","-115.795756","Unknown","Sand","10","MJV10-17-BIO-VT-8.-3-A4","Unknown"
"35.232356","-115.795756","Unknown","Sand","TMTC","MJV10-17-BIO-VT-8.-3-A4","Bromus madritensis ssp. rubens"
"35.232356","-115.795756","Unknown","Sand",NA,"MJV10-17-BIO-VT-8.-3-A4","Unknown"
"35.232436","-115.795725","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-A5","Cylindropuntia acanthocarpa"
"35.232436","-115.795725","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-A5","Ferocactus cylindraceus"
"35.232436","-115.795725","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-A5","Ambrosia dumosa"
"35.232436","-115.795725","Unknown","Live Plant","5","MJV10-17-BIO-VT-8.-3-A5","Unknown"
"35.232436","-115.795725","Unknown","Live Plant","10","MJV10-17-BIO-VT-8.-3-A5","Bromus madritensis ssp. rubens"
"35.232436","-115.795725","Unknown","Live Plant",NA,"MJV10-17-BIO-VT-8.-3-A5","Unknown"
"35.232483","-115.795745","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A6","Echinocereus engelmannii"
"35.232483","-115.795745","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A6","Larrea tridentata"
"35.232483","-115.795745","Unknown","Basalt","4","MJV10-17-BIO-VT-8.-3-A6","Eriogonum inflatum"
"35.232483","-115.795745","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A6","Ambrosia dumosa"
"35.232483","-115.795745","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A6","Lycium andersonii"
"35.232483","-115.795745","Unknown","Basalt","4","MJV10-17-BIO-VT-8.-3-A6","Unknown"
"35.232483","-115.795745","Unknown","Basalt","5","MJV10-17-BIO-VT-8.-3-A6","Unknown"
"35.232483","-115.795745","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A6","Unknown"
"35.232483","-115.795745","Unknown","Basalt","TMTC","MJV10-17-BIO-VT-8.-3-A6","Bromus madritensis ssp. rubens"
"35.232483","-115.795745","Unknown","Basalt",NA,"MJV10-17-BIO-VT-8.-3-A6","Unknown"
"35.232498","-115.795736","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A7","Ferocactus cylindraceus"
"35.232498","-115.795736","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A7","Atriplex canescens"
"35.232498","-115.795736","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A7","Lycium andersonii"
"35.232498","-115.795736","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A7","Unknown"
"35.232498","-115.795736","Unknown","Basalt","4","MJV10-17-BIO-VT-8.-3-A7","Unknown"
"35.232498","-115.795736","Unknown","Basalt","TMTC","MJV10-17-BIO-VT-8.-3-A7","Bromus madritensis ssp. rubens"
"35.232519","-115.79577","Unknown","Basalt","3","MJV10-17-BIO-VT-8.-3-A8","Eriogonum inflatum"
"35.232519","-115.79577","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A8","Ferocactus cylindraceus"
"35.232519","-115.79577","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A8","Ambrosia dumosa"
"35.232519","-115.79577","Unknown","Basalt","2","MJV10-17-BIO-VT-8.-3-A8","Dasyochloa pulchella"
"35.232519","-115.79577","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A8","Unknown"
"35.232519","-115.79577","Unknown","Basalt","3","MJV10-17-BIO-VT-8.-3-A8","Unknown"
"35.232519","-115.79577","Unknown","Basalt","TMTC","MJV10-17-BIO-VT-8.-3-A8","Bromus madritensis ssp. rubens"
"35.232519","-115.79577","Unknown","Basalt",NA,"MJV10-17-BIO-VT-8.-3-A8","Unknown"
"35.232519","-115.79577","Unknown","Basalt","2","MJV10-17-BIO-VT-8.-3-A8","Unknown"
"35.232551","-115.795772","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A9","Encelia farinosa"
"35.232551","-115.795772","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A9","Ambrosia dumosa"
"35.232551","-115.795772","Unknown","Basalt","3","MJV10-17-BIO-VT-8.-3-A9","Eriogonum inflatum"
"35.232551","-115.795772","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A9","Cylindropuntia acanthocarpa"
"35.232551","-115.795772","Unknown","Basalt","3","MJV10-17-BIO-VT-8.-3-A9","Unknown"
"35.232551","-115.795772","Unknown","Basalt",NA,"MJV10-17-BIO-VT-8.-3-A9","Unknown"
"35.232551","-115.795772","Unknown","Basalt","10","MJV10-17-BIO-VT-8.-3-A9","Bromus madritensis ssp. rubens"
"35.232554","-115.795856","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A10","Larrea tridentata"
"35.232554","-115.795856","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A10","Ephedra viridis"
"35.232554","-115.795856","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A10","Sphaeralcea ambigua"
"35.232554","-115.795856","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A10","Unknown"
"35.232554","-115.795856","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A10","Yucca schidigera"
"35.232554","-115.795856","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-A10","Eriogonum inflatum"
"35.232151","35.232151","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-B1","Ephedra viridis"
"35.232151","35.232151","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-B1","Yucca schidigera"
"35.232151","35.232151","Unknown","Gravel",NA,"MJV10-17-BIO-VT-8.-3-B1","Unknown"
"35.232151","35.232151","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-B1","Unknown"
"35.232151","35.232151","Unknown","Gravel","2","MJV10-17-BIO-VT-8.-3-B1","Unknown"
"35.232118","-115.795822","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-B2","Larrea tridentata"
"35.232118","-115.795822","Unknown","Live Plant","4","MJV10-17-BIO-VT-8.-3-B2","Ambrosia dumosa"
"35.232118","-115.795822","Unknown","Live Plant","TMTC","MJV10-17-BIO-VT-8.-3-B2","Unknown"
"35.232065","-115.795825","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-B3","Cylindropuntia ramosissima"
"35.232065","-115.795825","Unknown","Live Plant","2","MJV10-17-BIO-VT-8.-3-B3","Yucca schidigera"
"35.232065","-115.795825","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-B3","Unknown"
"35.232065","-115.795825","Unknown","Live Plant","TMTC","MJV10-17-BIO-VT-8.-3-B3","Unknown"
"35.232065","-115.795825","Unknown","Live Plant",NA,"MJV10-17-BIO-VT-8.-3-B3","Unknown"
"35.232065","-115.795825","Unknown","Live Plant","TMTC","MJV10-17-BIO-VT-8.-3-B3","Bromus madritensis ssp. rubens"
"35.232026","-115.795808","Unknown","Gravel","6","MJV10-17-BIO-VT-8.-3-B4","Eriogonum inflatum"
"35.232026","-115.795808","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-B4","Unknown"
"35.232026","-115.795808","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-B4","Bromus madritensis ssp. rubens"
"35.232026","-115.795808","Unknown","Gravel",NA,"MJV10-17-BIO-VT-8.-3-B4","Unknown"
"35.231964","-115.795813","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-B5","Cylindropuntia ramosissima"
"35.231964","-115.795813","Unknown","Live Plant","4","MJV10-17-BIO-VT-8.-3-B5","Dasyochloa pulchella"
"35.231964","-115.795813","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-B5","Ferocactus cylindraceus"
"35.231964","-115.795813","Unknown","Live Plant","3","MJV10-17-BIO-VT-8.-3-B5","Eriogonum inflatum"
"35.231964","-115.795813","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-B5","Unknown"
"35.231936","-115.795836","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-B6","Cylindropuntia ramosissima"
"35.231936","-115.795836","Unknown","Gravel","10","MJV10-17-BIO-VT-8.-3-B6","Dasyochloa pulchella"
"35.231936","-115.795836","Unknown","Gravel","7","MJV10-17-BIO-VT-8.-3-B6","Unknown"
"35.231936","-115.795836","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-B6","Eriogonum inflatum"
"35.231936","-115.795836","Unknown","Gravel","10","MJV10-17-BIO-VT-8.-3-B6","Bromus madritensis ssp. rubens"
"35.231936","-115.795836","Unknown","Gravel",NA,"MJV10-17-BIO-VT-8.-3-B6","Unknown"
"35.231922","-115.795846","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-B7","Ambrosia dumosa"
"35.231922","-115.795846","Unknown","Gravel","4","MJV10-17-BIO-VT-8.-3-B7","Dasyochloa pulchella"
"35.231922","-115.795846","Unknown","Gravel","7","MJV10-17-BIO-VT-8.-3-B7","Unknown"
"35.231922","-115.795846","Unknown","Gravel","2","MJV10-17-BIO-VT-8.-3-B7","Eriogonum inflatum"
"35.231922","-115.795846","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-B7","Unknown"
"35.231895","-115.795865","Unknown","Granite","1","MJV10-17-BIO-VT-8.-3-B8","Echinocereus engelmannii"
"35.231895","-115.795865","Unknown","Granite","1","MJV10-17-BIO-VT-8.-3-B8","Larrea tridentata"
"35.231895","-115.795865","Unknown","Granite","1","MJV10-17-BIO-VT-8.-3-B8","Ericameria paniculata"
"35.231895","-115.795865","Unknown","Granite","TMTC","MJV10-17-BIO-VT-8.-3-B8","Unknown"
"35.231895","-115.795865","Unknown","Granite","TMTC","MJV10-17-BIO-VT-8.-3-B8","Bromus madritensis ssp. rubens"
"35.231895","-115.795865","Unknown","Granite",NA,"MJV10-17-BIO-VT-8.-3-B8","Unknown"
"35.231859","-115.795887","Unknown","Granite","2","MJV10-17-BIO-VT-8.-3-B9","Yucca schidigera"
"35.231859","-115.795887","Unknown","Granite","1","MJV10-17-BIO-VT-8.-3-B9","Unknown"
"35.231859","-115.795887","Unknown","Granite","TMTC","MJV10-17-BIO-VT-8.-3-B9","Unknown"
"35.231859","-115.795887","Unknown","Granite","TMTC","MJV10-17-BIO-VT-8.-3-B9","Bromus madritensis ssp. rubens"
"35.23182","-115.795858","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-B10","Unknown"
"35.23182","-115.795858","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-B10","Ephedra viridis"
"35.23182","-115.795858","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-B10","Unknown"
"35.23182","-115.795858","Unknown","Gravel",NA,"MJV10-17-BIO-VT-8.-3-B10","Unknown"
"35.23182","-115.795858","Unknown","Gravel",NA,"MJV10-17-BIO-VT-8.-3-B10","Lichens"
"35.232126","-115.795973","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-C1","Opuntia basilaris"
"35.232126","-115.795973","Unknown","Gravel","6","MJV10-17-BIO-VT-8.-3-C1","Dasyochloa pulchella"
"35.232126","-115.795973","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-C1","Bromus madritensis ssp. rubens"
"35.232126","-115.795973","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-C1","Baccharis salicina"
"35.232126","-115.795973","Unknown","Gravel","2","MJV10-17-BIO-VT-8.-3-C1","Unknown"
"35.232126","-115.795973","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-C1","Ambrosia dumosa"
"35.232126","-115.795973","Unknown","Gravel",NA,"MJV10-17-BIO-VT-8.-3-C1","Unknown"
"35.232171","-115.795969","Unknown","Granite","1","MJV10-17-BIO-VT-8.-3-C2","Lycium andersonii"
"35.232171","-115.795969","Unknown","Granite","TMTC","MJV10-17-BIO-VT-8.-3-C2","Unknown"
"35.232171","-115.795969","Unknown","Granite","1","MJV10-17-BIO-VT-8.-3-C2","Eriogonum inflatum"
"35.232171","-115.795969","Unknown","Granite","TMTC","MJV10-17-BIO-VT-8.-3-C2","Bromus madritensis ssp. rubens"
"35.232171","-115.795969","Unknown","Granite","1","MJV10-17-BIO-VT-8.-3-C2","Ambrosia dumosa"
"35.232171","-115.795969","Unknown","Granite",NA,"MJV10-17-BIO-VT-8.-3-C2","Unknown"
"35.232218","-115.795991","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-C3","Echinocereus engelmannii"
"35.232218","-115.795991","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-C3","Unknown"
"35.232218","-115.795991","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-C3","Lycium andersonii"
"35.232218","-115.795991","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-C3","Unknown"
"35.232218","-115.795991","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-C3","Bromus madritensis ssp. rubens"
"35.232218","-115.795991","Unknown","Gravel",NA,"MJV10-17-BIO-VT-8.-3-C3","Unknown"
"35.232249","-115.795995","Unknown","Live Plant","3","MJV10-17-BIO-VT-8.-3-C4","Baccharis salicina"
"35.232249","-115.795995","Unknown","Live Plant","5","MJV10-17-BIO-VT-8.-3-C4","Unknown"
"35.232249","-115.795995","Unknown","Live Plant","TMTC","MJV10-17-BIO-VT-8.-3-C4","Bromus madritensis ssp. rubens"
"35.232249","-115.795995","Unknown","Live Plant","TMTC","MJV10-17-BIO-VT-8.-3-C4","Unknown"
"35.232249","-115.795995","Unknown","Live Plant",NA,"MJV10-17-BIO-VT-8.-3-C4","Unknown"
"35.232249","-115.795995","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-C4","Unknown"
"35.232295","-115.795991","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C5","Peritoma arborea"
"35.232295","-115.795991","Unknown","Basalt","2","MJV10-17-BIO-VT-8.-3-C5","Echinocactus polycephalus"
"35.232295","-115.795991","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C5","Sphaeralcea ambigua"
"35.232295","-115.795991","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C5","Unknown"
"35.232295","-115.795991","Unknown","Basalt","5","MJV10-17-BIO-VT-8.-3-C5","Unknown"
"35.232295","-115.795991","Unknown","Basalt","TMTC","MJV10-17-BIO-VT-8.-3-C5","Bromus madritensis ssp. rubens"
"35.232295","-115.795991","Unknown","Basalt",NA,"MJV10-17-BIO-VT-8.-3-C5","Unknown"
"35.232295","-115.795991","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C5","Tidestromia suffruticosa"
"35.232347","-115.795998","Unknown","Basalt","2","MJV10-17-BIO-VT-8.-3-C6","Echinocactus polycephalus"
"35.232347","-115.795998","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C6","Atriplex canescens"
"35.232347","-115.795998","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C6","Unknown"
"35.232347","-115.795998","Unknown","Basalt","TMTC","MJV10-17-BIO-VT-8.-3-C6","Unknown"
"35.232347","-115.795998","Unknown","Basalt","TMTC","MJV10-17-BIO-VT-8.-3-C6","Bromus madritensis ssp. rubens"
"35.23238","-115.796016","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C7","Ephedra viridis"
"35.23238","-115.796016","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C7","Opuntia basilaris"
"35.23238","-115.796016","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C7","Atriplex canescens"
"35.23238","-115.796016","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C7","Echinocereus engelmannii"
"35.23238","-115.796016","Unknown","Basalt",NA,"MJV10-17-BIO-VT-8.-3-C7","Unknown"
"35.232423","-115.796029","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-C8","Ferocactus cylindraceus"
"35.232423","-115.796029","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-C8","Echinocactus polycephalus"
"35.232423","-115.796029","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-C8","Larrea tridentata"
"35.232423","-115.796029","Unknown","Live Plant","1","MJV10-17-BIO-VT-8.-3-C8","Unknown"
"35.232423","-115.796029","Unknown","Live Plant",NA,"MJV10-17-BIO-VT-8.-3-C8","Unknown"
"35.232423","-115.796029","Unknown","Live Plant","2","MJV10-17-BIO-VT-8.-3-C8","Unknown"
"35.232423","-115.796029","Unknown","Live Plant","4","MJV10-17-BIO-VT-8.-3-C8","Unknown"
"35.232423","-115.796029","Unknown","Live Plant","TMTC","MJV10-17-BIO-VT-8.-3-C8","Bromus madritensis ssp. rubens"
"35.232467","-115.796035","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C9","Larrea tridentata"
"35.232467","-115.796035","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C9","Ferocactus cylindraceus"
"35.232467","-115.796035","Unknown","Basalt","1","MJV10-17-BIO-VT-8.-3-C9","Ambrosia dumosa"
"35.232467","-115.796035","Unknown","Basalt",NA,"MJV10-17-BIO-VT-8.-3-C9","Unknown"
"35.232467","-115.796035","Unknown","Basalt","7","MJV10-17-BIO-VT-8.-3-C9","Unknown"
"35.232467","-115.796035","Unknown","Basalt","2","MJV10-17-BIO-VT-8.-3-C9","Unknown"
"35.232467","-115.796035","Unknown","Basalt","10","MJV10-17-BIO-VT-8.-3-C9","Bromus madritensis ssp. rubens"
"35.232553","-115.796036","Unknown","Gravel","4","MJV10-17-BIO-VT-8.-3-C10","Encelia farinosa"
"35.232553","-115.796036","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-C10","Larrea tridentata"
"35.23219","-115.796098","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-D1","Cylindropuntia acanthocarpa"
"35.23219","-115.796098","Unknown","Gravel","4","MJV10-17-BIO-VT-8.-3-D1","Tidestromia suffruticosa"
"35.23219","-115.796098","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-D1","Unknown"
"35.23219","-115.796098","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-D1","Bromus madritensis ssp. rubens"
"35.23219","-115.796098","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-D1","Unknown"
"35.232173","-115.796108","Unknown","Granite","1","MJV10-17-BIO-VT-8.-3-D2","Baccharis salicina"
"35.232173","-115.796108","Unknown","Granite","1","MJV10-17-BIO-VT-8.-3-D2","Tidestromia suffruticosa"
"35.232173","-115.796108","Unknown","Granite","TMTC","MJV10-17-BIO-VT-8.-3-D2","Bromus madritensis ssp. rubens"
"35.232173","-115.796108","Unknown","Granite","1","MJV10-17-BIO-VT-8.-3-D2","Eriogonum inflatum"
"35.232173","-115.796108","Unknown","Granite","TMTC","MJV10-17-BIO-VT-8.-3-D2","Unknown"
"35.232173","-115.796108","Unknown","Granite","1","MJV10-17-BIO-VT-8.-3-D2","Echinocereus engelmannii"
"35.232173","-115.796108","Unknown","Granite",NA,"MJV10-17-BIO-VT-8.-3-D2","Unknown"
"35.232173","-115.796108","Unknown","Granite","1","MJV10-17-BIO-VT-8.-3-D2","Unknown"
"35.232105","-115.796126","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-D3","Ferocactus cylindraceus"
"35.232105","-115.796126","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-D3","Unknown"
"35.232105","-115.796126","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-D3","Unknown"
"35.232105","-115.796126","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-D3","Bromus madritensis ssp. rubens"
"35.232105","-115.796126","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-D3","Eriogonum inflatum"
"35.232078","-115.796121","Unknown","Gravel","10","MJV10-17-BIO-VT-8.-3-D4","Unknown"
"35.232078","-115.796121","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-D4","Eriogonum inflatum"
"35.232078","-115.796121","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-D4","Echinocereus engelmannii"
"35.232078","-115.796121","Unknown","Gravel",NA,"MJV10-17-BIO-VT-8.-3-D4","Unknown"
"35.232078","-115.796121","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-D4","Unknown"
"35.231997","-115.796112","Unknown","Sand","1","MJV10-17-BIO-VT-8.-3-D5","Larrea tridentata"
"35.231997","-115.796112","Unknown","Sand","1","MJV10-17-BIO-VT-8.-3-D5","Lycium andersonii"
"35.231997","-115.796112","Unknown","Sand","1","MJV10-17-BIO-VT-8.-3-D5","Eriogonum inflatum"
"35.231997","-115.796112","Unknown","Sand","TMTC","MJV10-17-BIO-VT-8.-3-D5","Unknown"
"35.231997","-115.796112","Unknown","Sand","TMTC","MJV10-17-BIO-VT-8.-3-D5","Bromus madritensis ssp. rubens"
"35.231997","-115.796112","Unknown","Sand",NA,"MJV10-17-BIO-VT-8.-3-D5","Unknown"
"35.231997","-115.796112","Unknown","Sand","3","MJV10-17-BIO-VT-8.-3-D5","Unknown"
"35.231975","-115.796132","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-D6","Yucca schidigera"
"35.231975","-115.796132","Unknown","Gravel","2","MJV10-17-BIO-VT-8.-3-D6","Ferocactus cylindraceus"
"35.231975","-115.796132","Unknown","Gravel","4","MJV10-17-BIO-VT-8.-3-D6","Eriogonum fasciculatum"
"35.231975","-115.796132","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-D6","Unknown"
"35.231975","-115.796132","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-D6","Unknown"
"35.231975","-115.796132","Unknown","Gravel","TMTC","MJV10-17-BIO-VT-8.-3-D6","Bromus madritensis ssp. rubens"
"35.231975","-115.796132","Unknown","Gravel","1","MJV10-17-BIO-VT-8.-3-D6","Ephedra viridis"
"35.231975","-115.796132","Unknown","Gravel",NA,"MJV10-17-BIO-VT-8.-3-D6","Unknown"
"35.23192","-115.79612","Unknown","Rock","TMTC","MJV10-17-BIO-VT-8.-3-D7","Unknown"
